,CountyName,CrashDate,Fatals,Peds,Persons,St_Case,State,StateName,TotalVehicles
2273,ARLINGTON (13),/Date(1390547340000-0500)/,1,0,2,510036,51,Virginia,2
2274,JAMES CITY (95),/Date(1390785060000-0500)/,1,0,2,510037,51,Virginia,2
2275,GOOCHLAND (75),/Date(1390827420000-0500)/,1,0,3,510038,51,Virginia,2
2276,ROCKINGHAM (165),/Date(1390880400000-0500)/,1,0,1,510039,51,Virginia,1
2277,PAGE (139),/Date(1391077800000-0500)/,1,0,2,510040,51,Virginia,2
2278,BOTETOURT (23),/Date(1391067000000-0500)/,1,0,1,510041,51,Virginia,1
2279,FAIRFAX (59),/Date(1390259040000-0500)/,2,0,6,510042,51,Virginia,2
2280,FREDERICK (69),/Date(1390314600000-0500)/,1,0,1,510043,51,Virginia,1
2281,GREENSVILLE (81),/Date(1391178240000-0500)/,1,0,1,510044,51,Virginia,1
2282,HENRY (89),/Date(1389323220000-0500)/,2,0,2,510045,51,Virginia,2
2283,GRAYSON (77),/Date(1390120200000-0500)/,1,0,1,510046,51,Virginia,1
2284,PATRICK (141),/Date(1389304800000-0500)/,1,0,2,510047,51,Virginia,2
2285,RICHMOND (760),/Date(1388701800000-0500)/,1,1,1,510048,51,Virginia,1
2286,CARROLL (35),/Date(1391394480000-0500)/,1,0,1,510049,51,Virginia,1
2287,YORK (199),/Date(1391450220000-0500)/,1,0,1,510050,51,Virginia,1
2288,ISLE OF WIGHT (93),/Date(1391705520000-0500)/,1,0,1,510051,51,Virginia,1
2289,CLARKE (43),/Date(1391287860000-0500)/,1,0,1,510052,51,Virginia,1
2290,KING AND QUEEN (97),/Date(1391826720000-0500)/,1,0,1,510053,51,Virginia,1
2291,BRUNSWICK (25),/Date(1391827200000-0500)/,2,0,3,510054,51,Virginia,1
2292,HAMPTON (650),/Date(1391928600000-0500)/,1,0,3,510055,51,Virginia,1
2293,LUNENBURG (111),/Date(1391990400000-0500)/,1,0,1,510056,51,Virginia,1
2294,HENRICO (87),/Date(1391485080000-0500)/,2,0,3,510057,51,Virginia,1
2295,SPOTSYLVANIA (177),/Date(1392238920000-0500)/,1,0,2,510058,51,Virginia,2
2296,FAIRFAX (59),/Date(1391410140000-0500)/,2,0,3,510059,51,Virginia,1
2297,LOUDOUN (107),/Date(1392287700000-0500)/,1,0,2,510060,51,Virginia,2
2298,HALIFAX (83),/Date(1392234300000-0500)/,1,0,3,510061,51,Virginia,2
2299,MECKLENBURG (117),/Date(1392488100000-0500)/,1,0,2,510062,51,Virginia,1
2300,GLOUCESTER (73),/Date(1392465840000-0500)/,1,0,1,510063,51,Virginia,1
2301,CHESTERFIELD (41),/Date(1392426000000-0500)/,1,0,2,510064,51,Virginia,2
2302,WISE (195),/Date(1392729600000-0500)/,1,0,2,510065,51,Virginia,2
2303,ISLE OF WIGHT (93),/Date(1392752280000-0500)/,1,0,1,510066,51,Virginia,1
2304,PITTSYLVANIA (143),/Date(1392847200000-0500)/,1,0,5,510067,51,Virginia,2
2305,FAIRFAX (59),/Date(1392890580000-0500)/,1,1,1,510068,51,Virginia,1
2306,WESTMORELAND (193),/Date(1393116960000-0500)/,1,0,2,510069,51,Virginia,2
2307,ARLINGTON (13),/Date(1393259400000-0500)/,1,1,1,510070,51,Virginia,2
2308,ROANOKE (770),/Date(1393284840000-0500)/,1,1,1,510071,51,Virginia,1
2309,BRUNSWICK (25),/Date(1393433160000-0500)/,1,0,1,510072,51,Virginia,1
2310,ACCOMACK (1),/Date(1393345440000-0500)/,1,1,1,510073,51,Virginia,1
2311,SUFFOLK (800),/Date(1392202620000-0500)/,1,0,1,510074,51,Virginia,1
2312,FAIRFAX (59),/Date(1393156980000-0500)/,1,0,2,510075,51,Virginia,1
2313,ISLE OF WIGHT (93),/Date(1393579440000-0500)/,1,0,2,510076,51,Virginia,2
2314,BOTETOURT (23),/Date(1393610400000-0500)/,1,0,1,510077,51,Virginia,1
2315,NORFOLK (710),/Date(1393642680000-0500)/,1,0,2,510078,51,Virginia,2
2316,PATRICK (141),/Date(1393626000000-0500)/,1,1,1,510079,51,Virginia,1
2317,PRINCE WILLIAM (153),/Date(1391698140000-0500)/,2,0,4,510080,51,Virginia,3
2318,SUFFOLK (800),/Date(1392166680000-0500)/,1,0,4,510081,51,Virginia,1
2319,AMHERST (9),/Date(1393452480000-0500)/,1,0,3,510082,51,Virginia,3
2320,CHESAPEAKE (550),/Date(1392953100000-0500)/,1,1,1,510083,51,Virginia,1
2321,BUCHANAN (27),/Date(1392730800000-0500)/,1,0,1,510084,51,Virginia,1
2322,LOUDOUN (107),/Date(1392766020000-0500)/,1,1,1,510085,51,Virginia,1
2323,VIRGINIA BEACH (810),/Date(1393371120000-0500)/,1,0,1,510086,51,Virginia,2
2324,CHESTERFIELD (41),/Date(1391616540000-0500)/,1,0,1,510087,51,Virginia,1
2325,TAZEWELL (185),/Date(1393126440000-0500)/,1,0,1,510088,51,Virginia,1
2326,PETERSBURG (730),/Date(1393386000000-0500)/,1,1,1,510089,51,Virginia,1
2327,GREENSVILLE (81),/Date(1393846560000-0500)/,1,0,1,510091,51,Virginia,1
2328,BRUNSWICK (25),/Date(1393866180000-0500)/,1,0,2,510092,51,Virginia,1
2329,AMELIA (7),/Date(1393861500000-0500)/,1,0,1,510093,51,Virginia,1
2330,CAMPBELL (31),/Date(1393866900000-0500)/,1,0,2,510094,51,Virginia,2
2331,MECKLENBURG (117),/Date(1394201700000-0500)/,1,0,3,510095,51,Virginia,2
2332,NEWPORT NEWS (700),/Date(1394176980000-0500)/,1,1,1,510096,51,Virginia,1
2333,FLOYD (63),/Date(1393396200000-0500)/,1,0,1,510097,51,Virginia,1
2334,HAMPTON (650),/Date(1394340480000-0500)/,1,0,8,510098,51,Virginia,6
2335,CHARLES CITY (36),/Date(1394349180000-0500)/,2,0,2,510099,51,Virginia,1
2336,PRINCE WILLIAM (153),/Date(1394346060000-0500)/,2,0,5,510100,51,Virginia,2
2337,WASHINGTON (191),/Date(1394559600000-0400)/,1,0,2,510101,51,Virginia,2
2338,LOUISA (109),/Date(1394715300000-0400)/,1,0,1,510102,51,Virginia,1
2339,YORK (199),/Date(1394503380000-0400)/,1,0,2,510103,51,Virginia,2
2340,GREENSVILLE (81),/Date(1394720100000-0400)/,2,0,2,510104,51,Virginia,1
2341,SUSSEX (183),/Date(1394820000000-0400)/,1,0,2,510105,51,Virginia,2
2342,ROCKINGHAM (165),/Date(1394832300000-0400)/,1,0,1,510106,51,Virginia,1
2343,APPOMATTOX (11),/Date(1394907540000-0400)/,1,0,1,510107,51,Virginia,1
2344,SHENANDOAH (171),/Date(1389985800000-0500)/,1,0,1,510108,51,Virginia,1
2345,JAMES CITY (95),/Date(1394931600000-0400)/,1,0,1,510109,51,Virginia,1
2346,GILES (71),/Date(1393737000000-0500)/,1,0,1,510110,51,Virginia,1
2347,AUGUSTA (15),/Date(1395147660000-0400)/,1,0,2,510111,51,Virginia,2
2348,CULPEPER (47),/Date(1395411600000-0400)/,2,0,5,510112,51,Virginia,2
2349,HANOVER (85),/Date(1395402660000-0400)/,1,0,1,510113,51,Virginia,1
2350,PITTSYLVANIA (143),/Date(1395436500000-0400)/,1,0,2,510114,51,Virginia,1
2351,GILES (71),/Date(1395485400000-0400)/,1,0,1,510115,51,Virginia,1
2352,CHESTERFIELD (41),/Date(1395460200000-0400)/,1,0,1,510116,51,Virginia,1
2353,BEDFORD (19),/Date(1395447960000-0400)/,1,1,1,510117,51,Virginia,1
2354,BUCKINGHAM (29),/Date(1395588600000-0400)/,1,0,1,510118,51,Virginia,1
2355,CHESTERFIELD (41),/Date(1395570600000-0400)/,1,0,1,510119,51,Virginia,1
2356,LEE (105),/Date(1395691800000-0400)/,1,0,1,510120,51,Virginia,1
2357,FAIRFAX (59),/Date(1395559680000-0400)/,1,0,17,510121,51,Virginia,2
2358,NEWPORT NEWS (700),/Date(1395712440000-0400)/,1,1,1,510122,51,Virginia,1
2359,TAZEWELL (185),/Date(1394571600000-0400)/,1,0,1,510123,51,Virginia,1
2360,ALLEGHANY (5),/Date(1395887460000-0400)/,1,0,1,510124,51,Virginia,1
2361,CULPEPER (47),/Date(1395827520000-0400)/,1,0,1,510125,51,Virginia,1
2362,ROCKBRIDGE (163),/Date(1395887400000-0400)/,1,0,1,510126,51,Virginia,1
2363,VIRGINIA BEACH (810),/Date(1396092600000-0400)/,1,0,2,510127,51,Virginia,2
2364,GILES (71),/Date(1396105800000-0400)/,1,0,2,510128,51,Virginia,2
2365,KING GEORGE (99),/Date(1395038280000-0400)/,1,0,1,510129,51,Virginia,1
2366,BRUNSWICK (25),/Date(1395142380000-0400)/,1,0,1,510130,51,Virginia,1
2367,ROANOKE (770),/Date(1396316820000-0400)/,1,1,1,510131,51,Virginia,1
2368,PRINCE WILLIAM (153),/Date(1396138560000-0400)/,1,1,1,510132,51,Virginia,1
2369,CHESAPEAKE (550),/Date(1395423300000-0400)/,1,0,4,510133,51,Virginia,4
2370,LOUDOUN (107),/Date(1394620860000-0400)/,1,1,1,510134,51,Virginia,1
2371,KING WILLIAM (101),/Date(1395688440000-0400)/,1,0,5,510135,51,Virginia,4
2372,NORFOLK (710),/Date(1396224900000-0400)/,1,1,1,510136,51,Virginia,1
2373,FAIRFAX (59),/Date(1394622000000-0400)/,1,1,1,510137,51,Virginia,1
2374,ACCOMACK (1),/Date(1394389440000-0400)/,1,0,3,510138,51,Virginia,2
2375,FAIRFAX (59),/Date(1396111020000-0400)/,1,0,1,510139,51,Virginia,1
2376,HAMPTON (650),/Date(1394340060000-0500)/,1,0,2,510140,51,Virginia,2
2377,WYTHE (197),/Date(1396337400000-0400)/,1,0,1,510141,51,Virginia,2
2378,WYTHE (197),/Date(1396337700000-0400)/,1,0,2,510142,51,Virginia,1
2379,VIRGINIA BEACH (810),/Date(1396456800000-0400)/,1,0,2,510143,51,Virginia,2
2380,SUFFOLK (800),/Date(1396536780000-0400)/,1,0,2,510144,51,Virginia,2
2381,ISLE OF WIGHT (93),/Date(1396672440000-0400)/,1,0,2,510145,51,Virginia,2
2382,ACCOMACK (1),/Date(1396723680000-0400)/,1,0,2,510146,51,Virginia,2
2383,BEDFORD (19),/Date(1396791600000-0400)/,1,0,1,510147,51,Virginia,1
2384,ACCOMACK (1),/Date(1396741560000-0400)/,1,0,3,510148,51,Virginia,2
2385,VIRGINIA BEACH (810),/Date(1396866660000-0400)/,1,0,1,510149,51,Virginia,1
2386,AUGUSTA (15),/Date(1396871700000-0400)/,2,0,2,510150,51,Virginia,2
2387,YORK (199),/Date(1396931400000-0400)/,1,0,2,510151,51,Virginia,1
2388,HALIFAX (83),/Date(1396969380000-0400)/,1,0,1,510152,51,Virginia,1
2389,FREDERICK (69),/Date(1396927860000-0400)/,1,0,2,510153,51,Virginia,2
2390,SPOTSYLVANIA (177),/Date(1397025420000-0400)/,1,0,1,510154,51,Virginia,1
2391,NEW KENT (127),/Date(1396974600000-0400)/,3,0,5,510155,51,Virginia,2
2392,DICKENSON (51),/Date(1397242200000-0400)/,1,0,1,510156,51,Virginia,1
2393,SPOTSYLVANIA (177),/Date(1397285520000-0400)/,1,0,1,510157,51,Virginia,1
2394,FAUQUIER (61),/Date(1397408700000-0400)/,1,0,2,510158,51,Virginia,1
2395,FRANKLIN (67),/Date(1397353980000-0400)/,1,0,1,510159,51,Virginia,1
2396,GOOCHLAND (75),/Date(1397336520000-0400)/,1,0,2,510160,51,Virginia,2
2397,BUCHANAN (27),/Date(1397407500000-0400)/,1,0,1,510161,51,Virginia,1
2398,BUCKINGHAM (29),/Date(1397362500000-0400)/,3,0,3,510162,51,Virginia,1
2399,NEW KENT (127),/Date(1397625000000-0400)/,1,0,1,510163,51,Virginia,1
2400,HENRY (89),/Date(1397686080000-0400)/,1,0,2,510164,51,Virginia,2
2401,ORANGE (137),/Date(1397694000000-0400)/,1,0,3,510165,51,Virginia,1
2402,BOTETOURT (23),/Date(1397763300000-0400)/,1,0,2,510166,51,Virginia,2
2403,VIRGINIA BEACH (810),/Date(1397689080000-0400)/,4,0,9,510167,51,Virginia,2
2404,ALBEMARLE (3),/Date(1397789040000-0400)/,1,0,1,510168,51,Virginia,1
2405,FAUQUIER (61),/Date(1397900880000-0400)/,1,0,1,510169,51,Virginia,1
2406,LOUDOUN (107),/Date(1397880840000-0400)/,1,0,1,510170,51,Virginia,1
2407,NORTHUMBERLAND (133),/Date(1398032220000-0400)/,1,0,1,510171,51,Virginia,1
2408,WARREN (187),/Date(1397953260000-0400)/,1,1,1,510172,51,Virginia,1
2409,HANOVER (85),/Date(1398095520000-0400)/,1,0,1,510173,51,Virginia,1
2410,PULASKI (155),/Date(1396667220000-0400)/,1,0,2,510174,51,Virginia,2
2411,ALBEMARLE (3),/Date(1397670120000-0400)/,1,0,3,510175,51,Virginia,2
2412,DANVILLE (590),/Date(1397684820000-0400)/,1,0,2,510176,51,Virginia,2
2413,PRINCE GEORGE (149),/Date(1397951100000-0400)/,2,0,4,510177,51,Virginia,2
2414,CHESTERFIELD (41),/Date(1398478200000-0400)/,1,0,4,510178,51,Virginia,1
2415,LOUDOUN (107),/Date(1398582960000-0400)/,1,0,1,510179,51,Virginia,1
2416,BEDFORD (19),/Date(1398538200000-0400)/,1,0,3,510180,51,Virginia,2
2417,HENRICO (87),/Date(1398445500000-0400)/,1,0,4,510181,51,Virginia,3
2418,NEW KENT (127),/Date(1398783900000-0400)/,1,0,1,510182,51,Virginia,1
2419,HANOVER (85),/Date(1398576120000-0400)/,1,1,1,510183,51,Virginia,1
2420,PITTSYLVANIA (143),/Date(1398783600000-0400)/,1,0,4,510184,51,Virginia,2
2421,PULASKI (155),/Date(1398873660000-0400)/,1,0,2,510185,51,Virginia,1
2422,CHESTERFIELD (41),/Date(1396546200000-0400)/,1,0,3,510186,51,Virginia,2
2423,NORFOLK (710),/Date(1398426180000-0400)/,1,0,2,510187,51,Virginia,2
2424,POWHATAN (145),/Date(1397924700000-0400)/,1,0,2,510188,51,Virginia,2
2425,AUGUSTA (15),/Date(1396552020000-0400)/,1,0,3,510189,51,Virginia,2
2426,VIRGINIA BEACH (810),/Date(1398870300000-0400)/,1,0,3,510190,51,Virginia,2
2427,CAROLINE (33),/Date(1396807020000-0400)/,1,0,1,510191,51,Virginia,1
2428,HANOVER (85),/Date(1398990240000-0400)/,1,1,1,510192,51,Virginia,2
2429,VIRGINIA BEACH (810),/Date(1399252740000-0400)/,1,1,1,510193,51,Virginia,1
2430,ISLE OF WIGHT (93),/Date(1399383780000-0400)/,1,0,1,510194,51,Virginia,1
2431,SMYTH (173),/Date(1398944760000-0400)/,1,0,4,510195,51,Virginia,2
2432,ALBEMARLE (3),/Date(1399100280000-0400)/,1,1,1,510196,51,Virginia,1
2433,HOPEWELL (670),/Date(1399401360000-0400)/,2,0,3,510197,51,Virginia,2
2434,FAIRFAX (59),/Date(1399469100000-0400)/,1,0,1,510198,51,Virginia,1
2435,LOUDOUN (107),/Date(1399597680000-0400)/,1,1,1,510199,51,Virginia,1
2436,PULASKI (155),/Date(1399486680000-0400)/,1,0,2,510200,51,Virginia,2
2437,PORTSMOUTH (740),/Date(1399691340000-0400)/,1,0,2,510201,51,Virginia,2
2438,LOUISA (109),/Date(1399767180000-0400)/,1,0,1,510202,51,Virginia,1
2439,FAIRFAX (59),/Date(1399782300000-0400)/,1,0,1,510203,51,Virginia,1
2440,VIRGINIA BEACH (810),/Date(1399905840000-0400)/,1,1,1,510204,51,Virginia,1
2441,ORANGE (137),/Date(1399851660000-0400)/,1,0,1,510205,51,Virginia,1
2442,RICHMOND (760),/Date(1399926060000-0400)/,1,0,2,510206,51,Virginia,2
2443,NORFOLK (710),/Date(1399874520000-0400)/,1,0,1,510207,51,Virginia,1
2444,FAIRFAX (59),/Date(1399578600000-0400)/,1,0,3,510208,51,Virginia,3
2445,SMYTH (173),/Date(1400033520000-0400)/,1,0,1,510209,51,Virginia,1
2446,LOUDOUN (107),/Date(1400046120000-0400)/,1,0,1,510210,51,Virginia,1
2447,WARREN (187),/Date(1400221800000-0400)/,1,0,3,510211,51,Virginia,3
2448,FAUQUIER (61),/Date(1400136840000-0400)/,1,0,1,510212,51,Virginia,1
2449,NORTHAMPTON (131),/Date(1400162400000-0400)/,1,0,2,510213,51,Virginia,2
2450,SUFFOLK (800),/Date(1400459460000-0400)/,1,0,1,510214,51,Virginia,1
2451,LYNCHBURG (680),/Date(1400584860000-0400)/,1,0,2,510215,51,Virginia,2
2452,CHESAPEAKE (550),/Date(1400432160000-0400)/,1,0,5,510216,51,Virginia,1
2453,HANOVER (85),/Date(1400872620000-0400)/,1,0,1,510217,51,Virginia,1
2454,PRINCE WILLIAM (153),/Date(1399843740000-0400)/,1,0,1,510218,51,Virginia,3
2455,PRINCE GEORGE (149),/Date(1400791200000-0400)/,1,0,2,510219,51,Virginia,2
2456,PULASKI (155),/Date(1400313780000-0400)/,1,0,1,510220,51,Virginia,1
2457,NORTHUMBERLAND (133),/Date(1400924580000-0400)/,1,0,1,510221,51,Virginia,1
2458,CUMBERLAND (49),/Date(1400926800000-0400)/,1,0,1,510222,51,Virginia,1
2459,BRUNSWICK (25),/Date(1400995740000-0400)/,1,0,1,510223,51,Virginia,1
2460,CHARLES CITY (36),/Date(1401157200000-0400)/,1,0,1,510224,51,Virginia,1
2461,GILES (71),/Date(1401161700000-0400)/,1,0,4,510225,51,Virginia,1
2462,APPOMATTOX (11),/Date(1401165600000-0400)/,1,0,1,510226,51,Virginia,1
2463,ARLINGTON (13),/Date(1401026280000-0400)/,1,0,1,510227,51,Virginia,1
2464,HENRICO (87),/Date(1401320760000-0400)/,1,0,2,510228,51,Virginia,2
2465,TAZEWELL (185),/Date(1401296400000-0400)/,1,0,1,510229,51,Virginia,1
2466,POWHATAN (145),/Date(1401325800000-0400)/,1,0,2,510230,51,Virginia,2
2467,FAIRFAX (59),/Date(1401214080000-0400)/,1,0,1,510231,51,Virginia,1
2468,NORTHAMPTON (131),/Date(1401504300000-0400)/,1,1,1,510232,51,Virginia,1
2469,STAFFORD (179),/Date(1401567420000-0400)/,1,0,2,510233,51,Virginia,2
2470,LOUDOUN (107),/Date(1400347740000-0400)/,1,0,2,510234,51,Virginia,1
2471,HAMPTON (650),/Date(1401591600000-0400)/,1,0,2,510235,51,Virginia,1
2472,FAIRFAX (59),/Date(1400635920000-0400)/,1,1,2,510236,51,Virginia,2
2473,HALIFAX (83),/Date(1401301920000-0400)/,1,0,1,510237,51,Virginia,1
2474,ROANOKE (770),/Date(1400397420000-0400)/,1,0,1,510238,51,Virginia,1
2475,PRINCE EDWARD (147),/Date(1400179020000-0400)/,1,0,1,510239,51,Virginia,1
2476,HENRICO (87),/Date(1400219340000-0400)/,1,0,1,510240,51,Virginia,1
2477,HANOVER (85),/Date(1401220680000-0400)/,1,0,2,510241,51,Virginia,1
2478,SPOTSYLVANIA (177),/Date(1400985960000-0400)/,1,0,2,510242,51,Virginia,1
2479,ISLE OF WIGHT (93),/Date(1401354840000-0400)/,1,1,1,510243,51,Virginia,1
2480,FAIRFAX (59),/Date(1399405440000-0400)/,1,0,4,510244,51,Virginia,3
2481,FAIRFAX (59),/Date(1400195340000-0400)/,1,0,1,510245,51,Virginia,1
2482,NOTTOWAY (135),/Date(1401607560000-0400)/,1,0,3,510246,51,Virginia,1
2483,NOTTOWAY (135),/Date(1401703500000-0400)/,1,0,2,510247,51,Virginia,2
2484,WASHINGTON (191),/Date(1401833400000-0400)/,3,0,4,510248,51,Virginia,2
2485,PRINCE GEORGE (149),/Date(1401843000000-0400)/,1,0,3,510249,51,Virginia,1
2486,NORFOLK (710),/Date(1402015980000-0400)/,1,0,2,510250,51,Virginia,2
2487,NORFOLK (710),/Date(1401836040000-0400)/,1,0,2,510251,51,Virginia,2
2488,SCOTT (169),/Date(1402046100000-0400)/,1,0,1,510252,51,Virginia,1
2489,CHESTERFIELD (41),/Date(1402066200000-0400)/,1,0,2,510253,51,Virginia,2
2490,CULPEPER (47),/Date(1402098420000-0400)/,1,1,1,510254,51,Virginia,1
2491,SPOTSYLVANIA (177),/Date(1402111680000-0400)/,1,1,1,510255,51,Virginia,1
2492,CHARLOTTE (37),/Date(1402214040000-0400)/,2,0,3,510256,51,Virginia,1
2493,FAUQUIER (61),/Date(1402226940000-0400)/,1,0,1,510257,51,Virginia,1
2494,CAMPBELL (31),/Date(1402353600000-0400)/,2,0,2,510258,51,Virginia,2
2495,AMHERST (9),/Date(1402335600000-0400)/,1,0,1,510259,51,Virginia,1
2496,VIRGINIA BEACH (810),/Date(1402189320000-0400)/,1,1,1,510260,51,Virginia,1
2497,PRINCE WILLIAM (153),/Date(1401748620000-0400)/,1,1,1,510261,51,Virginia,1
2498,NEWPORT NEWS (700),/Date(1402202220000-0400)/,1,0,4,510262,51,Virginia,4
2499,ISLE OF WIGHT (93),/Date(1402424160000-0400)/,1,0,4,510263,51,Virginia,4
2500,NOTTOWAY (135),/Date(1402462200000-0400)/,1,0,2,510264,51,Virginia,1
2501,AUGUSTA (15),/Date(1402488000000-0400)/,1,0,2,510265,51,Virginia,2
2502,MADISON (113),/Date(1402578900000-0400)/,1,0,2,510266,51,Virginia,1
2503,FRANKLIN (67),/Date(1402685100000-0400)/,1,0,2,510267,51,Virginia,2
2504,YORK (199),/Date(1402902300000-0400)/,1,0,1,510268,51,Virginia,1
2505,PAGE (139),/Date(1402864500000-0400)/,1,0,3,510269,51,Virginia,2
2506,CARROLL (35),/Date(1403129700000-0400)/,1,0,2,510270,51,Virginia,1
2507,GREENSVILLE (81),/Date(1403328000000-0400)/,2,0,7,510271,51,Virginia,2
2508,PRINCE EDWARD (147),/Date(1403052480000-0400)/,1,1,1,510272,51,Virginia,1
2509,HENRICO (87),/Date(1403139180000-0400)/,1,0,3,510273,51,Virginia,3
2510,LEE (105),/Date(1403462100000-0400)/,1,0,1,510274,51,Virginia,1
2511,SMYTH (173),/Date(1403549400000-0400)/,1,0,1,510275,51,Virginia,1
2512,VIRGINIA BEACH (810),/Date(1401808380000-0400)/,1,0,2,510276,51,Virginia,2
2513,SOUTHAMPTON (175),/Date(1403478000000-0400)/,2,0,2,510277,51,Virginia,1
2514,HANOVER (85),/Date(1403539740000-0400)/,1,0,1,510278,51,Virginia,1
2515,NORFOLK (710),/Date(1403658420000-0400)/,1,2,3,510279,51,Virginia,2
2516,GOOCHLAND (75),/Date(1403764920000-0400)/,1,0,1,510280,51,Virginia,1
2517,NEWPORT NEWS (700),/Date(1403745300000-0400)/,2,0,2,510281,51,Virginia,1
2518,NEW KENT (127),/Date(1403632920000-0400)/,1,0,3,510282,51,Virginia,3
2519,PRINCE WILLIAM (153),/Date(1403658120000-0400)/,1,1,1,510283,51,Virginia,1
2520,FLOYD (63),/Date(1404081600000-0400)/,1,0,2,510284,51,Virginia,2
2521,ROCKINGHAM (165),/Date(1404013740000-0400)/,1,0,2,510285,51,Virginia,2
2522,ROCKINGHAM (165),/Date(1404073560000-0400)/,1,0,3,510286,51,Virginia,2
2523,PORTSMOUTH (740),/Date(1401325740000-0400)/,1,1,1,510287,51,Virginia,1
2524,RICHMOND (159),/Date(1403282760000-0400)/,1,0,1,510288,51,Virginia,1
2525,HENRICO (87),/Date(1403475600000-0400)/,1,0,4,510289,51,Virginia,3
2526,HENRICO (87),/Date(1403990640000-0400)/,1,0,2,510290,51,Virginia,2
2527,DICKENSON (51),/Date(1401861600000-0400)/,1,0,2,510291,51,Virginia,1
2528,MECKLENBURG (117),/Date(1402581600000-0400)/,1,0,1,510292,51,Virginia,1
2529,WISE (195),/Date(1401794940000-0400)/,1,1,1,510293,51,Virginia,1
2530,HALIFAX (83),/Date(1404016500000-0400)/,1,0,2,510294,51,Virginia,1
2531,FLOYD (63),/Date(1404239400000-0400)/,1,0,3,510295,51,Virginia,1
2532,CULPEPER (47),/Date(1404299700000-0400)/,1,0,5,510296,51,Virginia,5
2533,PRINCE WILLIAM (153),/Date(1404194280000-0400)/,1,0,2,510297,51,Virginia,2
2534,PRINCE WILLIAM (153),/Date(1404321060000-0400)/,1,0,4,510298,51,Virginia,2
2535,ALBEMARLE (3),/Date(1404500520000-0400)/,1,0,1,510299,51,Virginia,1
2536,NEWPORT NEWS (700),/Date(1404337260000-0400)/,1,1,1,510300,51,Virginia,1
2537,ROCKINGHAM (165),/Date(1404492000000-0400)/,1,0,1,510301,51,Virginia,1
2538,SPOTSYLVANIA (177),/Date(1404329700000-0400)/,1,0,1,510302,51,Virginia,1
2539,MONTGOMERY (121),/Date(1404535440000-0400)/,1,0,1,510303,51,Virginia,1
2540,NEWPORT NEWS (700),/Date(1404541440000-0400)/,1,1,1,510304,51,Virginia,1
2541,ORANGE (137),/Date(1404660600000-0400)/,1,0,2,510305,51,Virginia,2
2542,VIRGINIA BEACH (810),/Date(1404648840000-0400)/,1,0,1,510306,51,Virginia,1
2543,ALBEMARLE (3),/Date(1404734820000-0400)/,1,0,1,510307,51,Virginia,1
2544,HALIFAX (83),/Date(1404855300000-0400)/,1,0,2,510308,51,Virginia,1
2545,BUCKINGHAM (29),/Date(1404786540000-0400)/,1,0,1,510309,51,Virginia,1
2546,BRUNSWICK (25),/Date(1404858300000-0400)/,1,0,1,510310,51,Virginia,1
2547,NEWPORT NEWS (700),/Date(1404727800000-0400)/,1,0,2,510311,51,Virginia,2
2548,AMHERST (9),/Date(1405086240000-0400)/,1,0,3,510312,51,Virginia,3
2549,BRUNSWICK (25),/Date(1404602100000-0400)/,1,0,1,510313,51,Virginia,1
2550,PITTSYLVANIA (143),/Date(1405184400000-0400)/,2,0,4,510314,51,Virginia,4
2551,FRANKLIN (67),/Date(1404496380000-0400)/,1,0,4,510315,51,Virginia,1
2552,SPOTSYLVANIA (177),/Date(1405301280000-0400)/,2,0,2,510316,51,Virginia,1
2553,NORFOLK (710),/Date(1405038300000-0400)/,1,0,2,510317,51,Virginia,2
2554,AMHERST (9),/Date(1405287780000-0400)/,1,0,2,510318,51,Virginia,1
2555,ROCKINGHAM (165),/Date(1405456800000-0400)/,1,0,5,510319,51,Virginia,2
2556,ISLE OF WIGHT (93),/Date(1405484700000-0400)/,1,0,1,510320,51,Virginia,1
2557,FRANKLIN (67),/Date(1405517220000-0400)/,1,0,2,510321,51,Virginia,2
2558,ROANOKE (770),/Date(1404881580000-0400)/,1,0,1,510322,51,Virginia,1
2559,NEW KENT (127),/Date(1405765200000-0400)/,1,0,1,510323,51,Virginia,1
2560,JAMES CITY (95),/Date(1405795500000-0400)/,1,0,2,510324,51,Virginia,2
2561,GILES (71),/Date(1405808640000-0400)/,1,0,2,510325,51,Virginia,2
2562,RICHMOND (760),/Date(1405829820000-0400)/,1,0,3,510326,51,Virginia,2
2563,BOTETOURT (23),/Date(1405976160000-0400)/,1,0,2,510327,51,Virginia,1
2564,WARREN (187),/Date(1406000400000-0400)/,1,0,1,510328,51,Virginia,1
2565,STAFFORD (179),/Date(1406037900000-0400)/,1,0,2,510329,51,Virginia,1
2566,MECKLENBURG (117),/Date(1406124300000-0400)/,1,0,2,510330,51,Virginia,2
2567,ESSEX (57),/Date(1406145000000-0400)/,1,0,2,510331,51,Virginia,2
2568,SURRY (181),/Date(1406245020000-0400)/,1,0,1,510332,51,Virginia,1
2569,SUFFOLK (800),/Date(1406396880000-0400)/,1,0,2,510333,51,Virginia,2
2570,PRINCE GEORGE (149),/Date(1406359560000-0400)/,1,0,1,510334,51,Virginia,1
2571,SUFFOLK (800),/Date(1406368560000-0400)/,1,0,1,510335,51,Virginia,1
2572,ARLINGTON (13),/Date(1404333600000-0400)/,1,0,2,510336,51,Virginia,2
2573,PULASKI (155),/Date(1406303400000-0400)/,1,0,3,510337,51,Virginia,1
